pu_borough,pu_zone,pickup_hour,trip_count,median_duration_min,median_speed_mph,avg_trip_distance_miles
Manhattan,Washington Heights North,11,30,28.21,12.19,6.286
Manhattan,Washington Heights North,12,40,23.31,12.7,6.003
Manhattan,Washington Heights North,13,49,19.9,15.08,5.139
Manhattan,Washington Heights North,14,54,21.63,15.17,6.588
Manhattan,Washington Heights North,15,40,16.07,10.9,4.539
Manhattan,Washington Heights North,16,35,16.45,15.78,6.177
Manhattan,Washington Heights North,17,33,22.0,15.07,6.018
Manhattan,Washington Heights North,18,63,18.28,14.68,4.964
Manhattan,Washington Heights North,19,42,20.34,17.46,5.759
Manhattan,Washington Heights North,20,38,13.88,15.91,4.627
Manhattan,Washington Heights North,21,33,14.37,19.67,5.487
Manhattan,Washington Heights North,22,45,13.37,17.51,4.672
Manhattan,Washington Heights North,23,45,15.5,19.29,5.179
Manhattan,Washington Heights South,0,53,10.63,16.14,3.554
Manhattan,Washington Heights South,1,28,10.83,13.92,3.76
Manhattan,Washington Heights South,2,20,9.18,11.21,2.925
